"reward","event_id","action","action_prob","model_id","observation","sample_prob"
"1","324048139351461831555153520115661799426","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.057241137995308396, 1.6461698034226238, 0.018007846896054197, 0.34411619239786906, -0.00723259238826458, 1.669982899065146, 0.37749161390362995, -0.5443623425466392]","0.11967264732223559"
"1","324052232278337318451532786438285426690","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.7119429902954242, 0.04239159200180964, -0.8536625118205216, -0.023943854644397033, 0.37526611410998184, 0.5638401912382031, 0.31329299903414615]","0.06612225506222735"
"1","324056337881718807628807700043642568706","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.14282368992446992, -0.005493000761081634, -0.8242340757105694, -0.07952713352696758, 0.7126634860035277, -0.00723259238826458, -0.6909712382060357, -1.0201227161056683, -0.46639367513020413]","0.00969358901844819"
"1","324060403871019039674613000719173812226","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.42854803331795766, -0.005493000761081634, -0.9365251611257145, -0.1526783688442339, 0.34411619239786906, -0.0852184829168827, -0.23401237292774243, -0.7405998501038086, -0.46639367513020413]","0.3483854378489263"
"1","324064577610620291119917428614477512706","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.7119429902954242, -0.006375898209701249, -0.8536625118205216, -0.035084696148485334, 0.45142592498969736, 0.6104273355718464, 0.31329299903414615]","0.6379032918982255"
"1","324068375016449599809618287176017117186","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.10204990575085618, 0.029005757395069543, 0.18638569302573693, -0.006375898209701249, 0.5283898392006984, -0.00723259238826458, 0.22294649235055078, -0.461076984101949, -0.5443623425466392]","0.734077021464301"
"0","324072094778679644520268304064485392386","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[2.7548087104612815, -0.005493000761081634, 0.18638569302573693, 0.018007846896054197, -3.4334935670601325, 0.009478669867867875, -2.442646888439493, 3.592004572925016, 4.289695037272332]","0.3309010716855564"
"0","324077033862330783759073885594349338626","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, -0.005493000761081634, -0.9365251611257145, -0.006375898209701249, -0.4851152182148629, -0.01837343389235288, -1.1479301034843288, 0.1445558922354136, 0.7031363361163212]","0.0920486010234377"
"1","324080775808446332464437612517272977410","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.020425373859080814, -0.09173989615145958, 0.2986767784408821, -0.006375898209701249, 0.5283898392006984, -0.04622553765257364, 0.14678668147083523, -0.461076984101949, -0.46639367513020413]","0.45479520577616295"
"0","324084783961187929097276469905720475650","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.005493000761081634, 1.084714376346898, -0.006375898209701249, 0.15984254559503971, -0.04622553765257364, 0.22294649235055078, 0.2843173252363434, 0.07938699678484105]","0.606268921370866"
"1","324088507684826099520444182629236998146","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, 0.011756378316993955, -0.48736081946513393, -0.006375898209701249, 0.06770572219362504, -0.00723259238826458, 0.5275857358694129, -0.27472840676737587, -0.46639367513020413]","0.12327021341566635"
"1","324092042053155860852544230624861487106","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.2652989695344069, -0.005493000761081634, -0.8242340757105694, -0.006375898209701249, 0.5283898392006984, 0.12088708490875091, -0.310172183807458, -0.8803612831047384, -0.5443623425466392]","0.6136168856941188"
"1","324096102496484716900545083594465476610","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.3469235014261823, 0.029005757395069543, -0.03819647780455335, -0.006375898209701249, 0.4362530157992837, 0.031760352876044486, 0.2991063032302663, -0.461076984101949, -0.5443623425466392]","0.759015348917581"
"1","324100440238382372872329146283597103106","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.42854803331795766, -0.005493000761081634, -0.48736081946513393, -0.006375898209701249, 0.4362530157992837, 0.11531666415670676, -0.005532940288595828, -0.6474255614365221, -0.5443623425466392]","0.7738926215772715"
"1","324108363846915424448731876614070206466","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.7141954131668975, -0.005493000761081634, 0.7478411201014626, 0.06677533710756509, 0.9890739562077717, -0.00723259238826458, -0.23401237292774243, -0.7405998501038086, -0.5443623425466392]","0.3190568684127886"
"0","324113368689941450526937660785412931586","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.005493000761081634, -0.9365251611257145, 0.1886940626363423, -2.6042621564474002, -0.0852184829168827, -1.2240899143640442, 2.287564531583004, 2.496415686694327]","0.16726600460944263"
"1","324117258000439275763270127857934925826","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.06119915803269455, 0.046255136473145136, -0.15048756321969847, -0.006375898209701249, 0.7126634860035277, 0.12645750566079506, -0.1578525620480269, -0.7405998501038086, -0.5443623425466392]","0.6341785119970558"
"0","324121196432397859843491902927706128386","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, 0.06350451555122073, 1.1970054617620431, -0.006375898209701249, 0.15984254559503971, -0.051795958404617794, 0.22294649235055078, 0.2843173252363434, 0.15735566420127609]","0.5952505818668615"
"1","324133250205042780019813384704310247426","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.8774444769504482, -0.005493000761081634, 0.07409460761059179, -0.006375898209701249, 0.9890739562077717, -0.035084696148485334, -0.7671310490857511, -1.0201227161056683, -0.46639367513020413]","0.584147230314482"
"1","324136974720962575586323657205415542786","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.3469235014261823, -0.022742379839157223, 0.07409460761059179, -0.006375898209701249, 0.4362530157992837, -0.01280301314030873, 0.37526611410998184, -0.41448983976830567, -0.5443623425466392]","0.09123026476185825"
"1","324145494125277734431244274828544442370","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.2652989695344069, 0.046255136473145136, -0.9365251611257145, -0.006375898209701249, 0.4362530157992837, -0.00723259238826458, -0.462491805566889, -0.8337741387710952, -0.46639367513020413]","0.5743949710141678"
"1","324149870688975022392553758354211733506","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.18367443764263156, -0.005493000761081634, 2.5444984867437848, 0.04239159200180964, 0.5283898392006984, 0.026189932124000333, 1.8984623317042926, 0.5172530469045598, -0.5443623425466392]","0.0999577833203611"
"1","324153961239005633861002896870516850690","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.06119915803269455, -0.005493000761081634, 2.3199163159134946, -0.006375898209701249, 0.7126634860035277, 0.09303498114853015, 1.5176632773057148, 0.2843173252363434, -0.5443623425466392]","0.031352863399287556"
"0","324158070011513623608851314217632006146","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[2.2650615191106294, -0.005493000761081634, -0.48736081946513393, -0.006375898209701249, -3.4334935670601325, -0.00723259238826458, -2.5188066993192084, 3.312481706923156, 4.055789035023027]","0.3960311142031022"
"1","324161651916740893499553918339626696706","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.7119429902954242, -0.006375898209701249, -0.024431101207789616, 0.02061951137195618, 0.45142592498969736, -0.2281412624337326, -0.46639367513020413]","0.7418685013472822"
"0","324165765442938634103961775141528141826","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.005493000761081634, -0.9365251611257145, -0.006375898209701249, -2.696398979848815, 0.13759834716488337, -1.2240899143640442, 2.4273259645839342, 2.6523530215271967]","0.2144403543204092"
"1","324169580278963695931816904282736820226","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.06119915803269455, -0.005493000761081634, -0.48736081946513393, -0.006375898209701249, 0.7126634860035277, 0.13759834716488337, -0.310172183807458, -0.8803612831047384, -0.5443623425466392]","0.22767900305112443"
"1","324173574170636039997774178675422527490","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.005493000761081634, -0.48736081946513393, -0.006375898209701249, 0.15984254559503971, -0.15206353194141253, 0.22294649235055078, -0.3679026954346624, -0.46639367513020413]","0.7713451803423381"
"1","324177781978347172576044587952475602946","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, 1.7584608888377689, -0.17706211394998936, -0.3008415714120336, -0.00723259238826458, 2.0507819534637237, 1.0297116345746358, -0.23248767288089903]","0.4614496042784322"
"1","324182240939333475373663536448149782530","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.9365251611257145, -0.006375898209701249, -1.4986202756304243, -0.1297818489332359, 0.22294649235055078, 1.0762987789082792, 0.7811050035327562]","0.45428883474786763"
"1","324187923975430623553899937513558114306","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.510172565209733, 0.046255136473145136, -0.2627786486348436, -0.006375898209701249, 0.34411619239786906, -0.00723259238826458, 0.22294649235055078, -0.461076984101949, -0.46639367513020413]","0.22555173987009836"
"0","324193050829826921599185615742584356866","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.005493000761081634, -0.9365251611257145, -0.03075964331545669, -1.590757099031839, 0.04847161513217694, -1.1479301034843288, 1.216060211909209, 1.6387603451135415]","0.36715467601225515"
"1","324196377620370895559420352495208235010","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.10204990575085618, -0.005493000761081634, 0.2986767784408821, -0.055143388421212136, 0.5283898392006984, -0.00723259238826458, 0.22294649235055078, -0.461076984101949, -0.5443623425466392]","0.17785303935499663"
"1","324200217017126336809220135635041517570","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.057241137995308396, -1.0488162465408597, -0.006375898209701249, 0.34411619239786906, 0.08189413964444185, -0.1578525620480269, -0.7405998501038086, -0.5443623425466392]","0.6313829246772743"
"1","324206762847913265328792114236218277890","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.9590690088422236, -0.005493000761081634, 2.5444984867437848, -0.07952713352696758, 1.173347603010601, -0.00723259238826458, 0.9083847902679906, -0.08837982943280277, -0.5443623425466392]","0.04186680518503916"
"1","324213583600424118344916358592753434626","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.18367443764263156, -0.005493000761081634, 0.2986767784408821, -0.006375898209701249, 0.5283898392006984, 0.05961245663626524, 0.45142592498969736, -0.41448983976830567, -0.5443623425466392]","0.5020838951590344"
"1","324218521099512007298435188251738374146","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.3060727537080207, 0.029005757395069543, -0.48736081946513393, -0.006375898209701249, 0.8048003094049424, -0.00723259238826458, -0.6909712382060357, -1.0201227161056683, -0.5443623425466392]","0.554211139541225"
"1","324222975306808559240193881134775533570","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.2244482218162453, 0.06350451555122073, -0.8242340757105694, -0.055143388421212136, 0.8048003094049424, 0.031760352876044486, -0.7671310490857511, -1.159884149106598, -0.5443623425466392]","0.572434018355415"
"1","324227490519790247164094153362355912706","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.06119915803269455, -0.022742379839157223, -0.03819647780455335, -0.006375898209701249, 0.7126634860035277, -0.00723259238826458, -0.08169275116831136, -0.6940127057701654, -0.5443623425466392]","0.676078224151828"
"1","324237164278433238840413508920841207810","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.387697285599796, 0.011756378316993955, -0.8242340757105694, -0.006375898209701249, 0.896937132806357, 0.026189932124000333, -0.9194506708451822, -1.2530584377738847, -0.5443623425466392]","0.7318897893534116"
"0","324242390168032679716121179079805370370","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.03999175891723281, 1.5338787180074787, 0.06677533710756509, 0.5283898392006984, -0.00723259238826458, 0.45142592498969736, 0.05138160356812705, -0.23248767288089903]","0.04023134664385286"
"1","324246281063093755237041214181057101826","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.9365251611257145, -0.006375898209701249, -2.6042621564474002, 0.02061951137195618, 0.22294649235055078, 2.3341516759166474, 1.7946976799464116]","0.1730634238555987"
"0","324250522938914768949675972524158091266","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, -0.005493000761081634, -0.9365251611257145, -0.006375898209701249, 0.5283898392006984, 0.015049090619912029, -1.1479301034843288, -0.9269484274383817, -0.154519005464464]","0.111953477178796"
"1","324254382142710838766259337892128227330","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, 0.972423290931753, -0.055143388421212136, -1.2222098054261803, -0.00723259238826458, 1.5176632773057148, 1.6353445109119984, 0.6251676686998863]","0.24142088298504893"
"1","324257903042252972672722811143131889666","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.2652989695344069, 0.046255136473145136, 0.07409460761059179, -0.006375898209701249, 0.4362530157992837, -0.029514275396441185, 0.22294649235055078, -0.41448983976830567, -0.46639367513020413]","0.5495936008847503"
"1","324261316983775712323728900794101137410","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.8774444769504482, 0.011756378316993955, 0.07409460761059179, -0.006375898209701249, 0.9890739562077717, -0.05736637915666194, -0.6909712382060357, -0.973535571772025, -0.46639367513020413]","0.6342185866308572"
"1","324265465370364959203746114913191460866","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.022742379839157223, -1.0488162465408597, -0.006375898209701249, 0.15984254559503971, 0.037330773628088634, 0.14678668147083523, -0.6474255614365221, -0.5443623425466392]","0.5793288636448913"
"1","324268893572956951422332971402071769090","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.510172565209733, -0.005493000761081634, 0.18638569302573693, -0.12829462373847847, 0.34411619239786906, -0.00723259238826458, 0.6037455467491284, -0.2281412624337326, -0.46639367513020413]","0.003820458902600188"
"1","324272594320427992708842781997842694146","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, 0.029005757395069543, 0.07409460761059179, 0.1886940626363423, 0.9890739562077717, 0.04290119438013279, -0.462491805566889, -0.973535571772025, -0.5443623425466392]","0.3630353209327992"
"1","324276008261950732359848871648811941890","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.7119429902954242, 0.11554282731907599, -1.6828939224332535, -0.00723259238826458, 0.37526611410998184, 1.4489959335774252, 1.0150110057820614]","0.2622600601067172"
"1","324280052067365460410940462289887821826","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, 0.029005757395069543, 0.07409460761059179, -0.006375898209701249, 0.34411619239786906, -0.0016621716362204277, 0.6037455467491284, -0.3213155511010191, -0.5443623425466392]","0.19506332545704907"
"1","324283741722893749701841377473804238850","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.2652989695344069, -0.005493000761081634, 0.18638569302573693, -0.006375898209701249, 0.5283898392006984, 0.16545045092510413, 0.37526611410998184, -0.461076984101949, -0.5443623425466392]","0.08849032582432381"
"1","324287329966374020732991805237165686786","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, 2.2076252304983495, -0.07952713352696758, -0.3008415714120336, -0.00723259238826458, 2.3554211969825856, 1.216060211909209, -0.23248767288089903]","0.34682382910039733"
"0","324292988441740789491982736146098683906","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, 0.06350451555122073, -1.0488162465408597, -0.006375898209701249, -2.2357148628417414, -0.00723259238826458, -1.30024972524376, 1.914867376913858, 2.2625096844450217]","0.03248048540038306"
"1","324297257255137058055191460136292057090","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.3060727537080207, -0.005493000761081634, 0.2986767784408821, 0.04239159200180964, 0.8048003094049424, -0.00723259238826458, -0.005532940288595828, -0.6474255614365221, -0.5443623425466392]","0.07726023414488736"
"1","324301112497525002157159578142766137346","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.8242340757105694, -0.006375898209701249, -0.20870474801061895, 0.015049090619912029, 0.2991063032302663, -0.1815541181000893, -0.31045634029733404]","0.3854198865033499"
"1","324306064257682143678958358481811406850","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.18367443764263156, -0.005493000761081634, 1.6461698034226238, -0.12829462373847847, 0.5283898392006984, -0.00723259238826458, 1.2891838446665682, 0.09796874790177032, -0.5443623425466392]","0.5262290660947377"
"1","324309709545439424981131037438966366210","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.7119429902954242, -0.03075964331545669, 0.06770572219362504, -0.023943854644397033, 0.37526611410998184, -0.3679026954346624, -0.46639367513020413]","0.5206352328996053"
"1","324313537057970489091280181547207098370","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.18367443764263156, 0.06350451555122073, 0.5232589492711723, -0.006375898209701249, 0.5283898392006984, -0.00723259238826458, 0.45142592498969736, -0.3679026954346624, -0.5443623425466392]","0.16530310946353433"
"1","324321207928665120163746804630329360386","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, -0.005493000761081634, 1.1970054617620431, 0.13992657242483142, 0.9890739562077717, -0.00723259238826458, 0.22294649235055078, -0.5542512727692355, -0.5443623425466392]","0.18483794334105152"
"1","324325529032648648141418340359529955330","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.42854803331795766, -0.03999175891723281, 0.07409460761059179, -0.006375898209701249, 0.34411619239786906, -0.0629367999087061, 0.45142592498969736, -0.27472840676737587, -0.46639367513020413]","0.24625309952469543"
"1","324331457676049590541800465253333598210","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -1.0488162465408597, 0.018007846896054197, -0.3008415714120336, 0.12088708490875091, 0.22294649235055078, -0.13496697376644604, -0.23248767288089903]","0.10879709053099973"
"1","324339663336841192898545844758120628226","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.510172565209733, -0.022742379839157223, 0.18638569302573693, -0.07952713352696758, 0.34411619239786906, -0.035084696148485334, 0.6037455467491284, -0.2281412624337326, -0.5443623425466392]","0.7724455477730479"
"1","324346607685285568168435102727516848130","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.3469235014261823, -0.005493000761081634, -0.15048756321969847, -0.006375898209701249, 0.4362530157992837, 0.07075329814035354, 0.2991063032302663, -0.461076984101949, -0.5443623425466392]","0.12523425444593927"
"1","324356083373522274183211290583977033730","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, 0.7478411201014626, -0.006375898209701249, -0.8536625118205216, 0.04290119438013279, 1.2891838446665682, 1.1694730675755656, 0.31329299903414615]","0.5167748264901236"
"0","324361229242677575651937991263551356930","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, -0.005493000761081634, -0.5996519048802791, -0.006375898209701249, -0.6693888650176922, -0.01837343389235288, -0.9956104817248977, 0.37749161390362995, 0.8590736709491913]","0.1567303350006577"
"1","324365907665674042960373706191669428226","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.2244482218162453, -0.005493000761081634, -0.7119429902954242, 0.04239159200180964, 0.8048003094049424, -0.00723259238826458, -0.7671310490857511, -1.113297004772955, -0.5443623425466392]","0.5298059641554276"
"1","324370254122669575502633271854934130690","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.005493000761081634, 0.07409460761059179, 0.09115908221332053, 0.15984254559503971, -0.07964806216483855, 0.679905357628844, -0.13496697376644604, -0.46639367513020413]","0.04953771479025959"
"1","324374366064304065821754376785956569090","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -1.0488162465408597, 0.09115908221332053, -0.4851152182148629, -0.00723259238826458, 0.14678668147083523, 0.05138160356812705, 0.0014183293684060325]","0.18797035223999659"
"1","324379214827849938799215101675717132290","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.510172565209733, -0.005493000761081634, -1.0488162465408597, -0.006375898209701249, 0.34411619239786906, -0.01280301314030873, -0.23401237292774243, -0.7405998501038086, -0.5443623425466392]","0.30243477164344224"
"0","324383208719522282863774008384104300546","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.005493000761081634, 1.084714376346898, -0.006375898209701249, 0.15984254559503971, -0.14649311118936836, 0.22294649235055078, 0.2843173252363434, 0.07938699678484105]","0.0481553313998625"
"1","324393250096839340725920614144369885186","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.387697285599796, -0.005493000761081634, 0.6355500346863175, -0.006375898209701249, 0.8048003094049424, -0.15206353194141253, 0.0706268705911197, -0.5542512727692355, -0.46639367513020413]","0.17587136837644846"
"1","324397920597019556609320937402391461890","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, 1.9830430596680593, -0.006375898209701249, -0.4851152182148629, -0.01837343389235288, 2.2031015752231546, 1.3558216449101388, 0.0014183293684060325]","0.48763348715387733"
"0","324401447042533066514987226043620917250","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[2.9180577742448324, 0.16700079001967427, 0.41096786385602724, -0.006375898209701249, -1.2222098054261803, 0.13759834716488337, -2.442646888439493, 1.402408789243782, 2.4184470192778917]","0.019341042206876824"
"1","324406367903706827472995161058376286210","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.07449051707338399, 2.5444984867437848, 0.04239159200180964, 0.34411619239786906, -0.00723259238826458, 2.27926138610287, 0.7501887685727762, -0.5443623425466392]","0.11732561076427639"
"0","324410052805545365907336636787506413570","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, -0.005493000761081634, -0.9365251611257145, -0.10391087863272302, -0.4851152182148629, -0.01280301314030873, -1.1479301034843288, 0.1445558922354136, 0.7031363361163212]","0.592847666373481"
"1","324422610469303876804146029661485400066","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.387697285599796, -0.09173989615145958, -0.5996519048802791, -0.006375898209701249, 0.896937132806357, 0.0651828773883094, -0.7671310490857511, -1.159884149106598, -0.5443623425466392]","0.017626219364270668"
"1","324427255616472088122958322985442869250","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.8366706927768345, -0.005493000761081634, 0.5232589492711723, -0.1526783688442339, -1.314346628827595, -0.00723259238826458, 1.136864222907137, 1.5887573665783552, 0.7031363361163212]","0.36584826868041764"
"1","324431777167706777188005602696539275266","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.020425373859080814, 0.011756378316993955, -0.48736081946513393, 0.11554282731907599, 0.5283898392006984, -0.00723259238826458, -0.310172183807458, -0.7871869944374519, -0.46639367513020413]","0.7917374497854165"
"0","324436804194618307260925096902337363970","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.005493000761081634, -0.5996519048802791, -0.055143388421212136, -1.6828939224332535, 0.0763237188923977, -0.9194506708451822, 1.4955830779110686, 1.7167290125299766]","0.01683411658174294"
"1","324449071883302015950958081247607390210","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.2652989695344069, -0.005493000761081634, -0.2627786486348436, -0.006375898209701249, 0.4362530157992837, -0.13535226968528008, -0.005532940288595828, -0.5542512727692355, -0.46639367513020413]","0.5777399561277986"
"1","324452496916767507597573066310431145986","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.3060727537080207, -0.07449051707338399, 0.07409460761059179, -0.006375898209701249, 0.8048003094049424, -0.01837343389235288, -0.310172183807458, -0.7871869944374519, -0.5443623425466392]","0.001407725103748314"
"1","324456400488334585401486300220864200706","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.005493000761081634, -0.9365251611257145, -0.006375898209701249, 0.34411619239786906, 0.009478669867867875, -0.08169275116831136, -0.7405998501038086, -0.5443623425466392]","0.4882837144588378"
"1","324461220729741953244484675276951912450","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.005493000761081634, 0.07409460761059179, -0.006375898209701249, 0.34411619239786906, 0.05961245663626524, 0.679905357628844, -0.27472840676737587, -0.5443623425466392]","0.4776279872225915"
"1","324469212474494767088217736055222304770","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[1.1223180726257742, -0.09173989615145958, 2.5444984867437848, 0.06677533710756509, 1.173347603010601, -0.00723259238826458, 0.679905357628844, -0.08837982943280277, -0.46639367513020413]","0.518808331484248"
"1","324472542434165241618326792707454926850","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.020425373859080814, -0.022742379839157223, 0.2986767784408821, -0.07952713352696758, 0.5283898392006984, -0.035084696148485334, 0.14678668147083523, -0.461076984101949, -0.46639367513020413]","0.6457051748063442"
"1","324479829048271678509455270944567328770","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, 2.5444984867437848, -0.006375898209701249, -0.20870474801061895, -0.11864100742914761, 2.5839006296217324, 1.216060211909209, -0.31045634029733404]","0.3654619734541569"
"1","324483422837723325539109330256005300226","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, 1.4215876325923336, 0.018007846896054197, -0.20870474801061895, -0.096359324420971, 1.8223025208245769, 0.7501887685727762, -0.31045634029733404]","0.31442210664977954"
"1","324487724926947850093339843534657814530","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.5996519048802791, -0.006375898209701249, 0.06770572219362504, -0.10192974517301516, 0.45142592498969736, -0.3213155511010191, -0.46639367513020413]","0.06820857382721879"
